"Timestamp","VG150 Pack. PBL01","VG221 Pack. PPL02"
"2024-09-21 09:30:00",58.5630269436,124.3308445373
"2024-09-21 09:45:00",58.7825540754,124.7651693153
"2024-09-21 10:00:00",58.9579769489,125.0823245329
"2024-09-21 10:15:00",58.9277942769,125.03187815
"2024-09-21 10:30:00",58.4885557174,124.2120048107
"2024-09-21 10:45:00",58.1237597738,123.4932191718
"2024-09-21 11:00:00",58.6461275867,124.5606097736
"2024-09-21 11:15:00",58.6307007792,124.4977780575
"2024-09-21 11:30:00",58.0780413997,123.4027644653
"2024-09-21 11:45:00",58.0113484878,123.271449659
"2024-09-21 12:00:00",57.8377635033,122.9088401493
"2024-09-21 12:15:00",58.1461037446,123.5161377818
"2024-09-21 12:30:00",57.9924025825,123.2126701568
"2024-09-21 12:45:00",58.0220060186,123.2473708939
"2024-09-21 13:00:00",58.2802228044,123.7967799705
"2024-09-21 13:15:00",58.1986621692,123.5712293311
"2024-09-21 13:30:00",58.412701439,124.0512039624
"2024-09-21 13:45:00",58.4101923573,124.0152776206
"2024-09-21 14:00:00",58.5227626591,124.0568909033
"2024-09-21 14:15:00",58.6364350199,121.8939678066
"2024-09-21 14:30:00",58.7577986539,119.2730483769
"2024-09-21 14:45:00",58.6351506011,116.228051288
"2024-09-21 15:00:00",58.4993326064,117.5339302382
"2024-09-21 15:15:00",58.6617753846,118.7638512648
"2024-09-21 15:30:00",58.5758320323,116.9369042256
"2024-09-21 15:45:00",58.7949728163,118.3691738093
"2024-09-21 16:00:00",58.6956747153,118.7882896699
"2024-09-21 16:15:00",58.4853172076,119.0814518654
"2024-09-21 16:30:00",58.333876207,117.6821550965
"2024-09-21 16:45:00",58.3477895497,114.8810959526
"2024-09-21 17:00:00",58.3325810262,115.1685458604
"2024-09-21 17:15:00",58.054694446,117.063781562
"2024-09-21 17:30:00",57.9787564395,118.6089172817
"2024-09-21 17:45:00",58.0099752505,120.0895335191
"2024-09-21 18:00:00",58.2353677177,120.7826969575
"2024-09-21 18:15:00",58.142944427,121.9049233402
"2024-09-21 18:30:00",57.8386212605,123.1297027541
"2024-09-21 18:45:00",58.0907539883,123.3070558234
"2024-09-21 19:00:00",58.1150805425,123.3675604565
"2024-09-21 19:15:00",58.3325241557,123.8183932412
"2024-09-21 19:30:00",58.3570669184,123.9030076486
"2024-09-21 19:45:00",58.6690203235,124.5513024079
"2024-09-21 20:00:00",58.7627930353,124.6565336087
"2024-09-21 20:15:00",58.7448539112,124.6449572485
"2024-09-21 20:30:00",59.0936205957,125.2997576579
"2024-09-21 20:45:00",58.6270873853,124.4042859285
"2024-09-21 21:00:00",58.5016851277,124.210700972
"2024-09-21 21:15:00",58.5655958653,124.3320857985
"2024-09-21 21:30:00",58.965724811,125.1336447318
"2024-09-21 21:45:00",59.2490712907,125.6918377894
"2024-09-21 22:00:00",59.1866323595,125.5157924102
"2024-09-21 22:15:00",58.8433717197,124.8780218367
"2024-09-21 22:30:00",58.7081734515,124.6225460752
"2024-09-21 22:45:00",58.9823203843,125.1910778877
"2024-09-21 23:00:00",59.2679709646,125.7393807392
"2024-09-21 23:15:00",59.4181710173,126.0411990196
"2024-09-21 23:30:00",59.5278800631,126.2209795984
"2024-09-21 23:45:00",59.2130453238,125.647604957
"2024-09-22 00:00:00",58.8044854819,124.8461172843
"2024-09-22 00:15:00",58.4766144201,124.1616928363
"2024-09-22 00:30:00",58.4403940057,124.1388617876
"2024-09-22 00:45:00",58.5292942297,124.3247123307
"2024-09-22 01:00:00",58.6849375756,124.6325531686
"2024-09-22 01:15:00",58.6663852696,124.528027402
"2024-09-22 01:30:00",58.7257600102,124.705964532
"2024-09-22 01:45:00",59.0079624066,125.2625490858
"2024-09-22 02:00:00",59.0271665785,125.3038136994
"2024-09-22 02:15:00",58.8457888698,124.8996024979
"2024-09-22 02:30:00",59.0508821204,125.2927260625
"2024-09-22 02:45:00",59.170297764,125.572062104
"2024-09-22 03:00:00",59.2946869267,125.7881866114
"2024-09-22 03:15:00",59.2211040726,125.6643538851
"2024-09-22 03:30:00",59.2954094863,125.783397228
"2024-09-22 03:45:00",59.3750541801,125.9442378421
"2024-09-22 04:00:00",59.3895701079,125.9681687712
"2024-09-22 04:15:00",59.3844994869,125.9791693234
"2024-09-22 04:30:00",59.5907710993,126.3799447344
"2024-09-22 04:45:00",59.553378431,126.2967945188
"2024-09-22 05:00:00",59.6258397289,126.4072758487
"2024-09-22 05:15:00",59.6217012374,126.4626230475
"2024-09-22 05:30:00",59.6625381724,126.5054521534
"2024-09-22 05:45:00",59.6575509186,126.4983381185
"2024-09-22 06:00:00",59.625614689,126.4564960392
"2024-09-22 06:15:00",59.5798270532,126.3404516003
"2024-09-22 06:30:00",59.5842533582,126.3276071572
"2024-09-22 06:45:00",59.2455946534,125.6891014278
"2024-09-22 07:00:00",58.9769486714,125.1401967431
"2024-09-22 07:15:00",58.6127020687,124.4252974589
"2024-09-22 07:30:00",58.4891660032,124.2074566994
"2024-09-22 07:45:00",58.6648689872,124.5281504541
"2024-09-22 08:00:00",58.6366298034,124.4698855437
"2024-09-22 08:15:00",58.5658045833,124.3216660563
"2024-09-22 08:30:00",58.4234727037,124.0885046555
"2024-09-22 08:45:00",58.2581202474,123.6352959604
"2024-09-22 09:00:00",57.9800544725,123.1794966157
"2024-09-22 09:15:00",57.7991920918,122.8421522778
"2024-09-22 09:30:00",57.8290740349,122.8752558822
"2024-09-22 09:45:00",57.7822146887,122.7507051878
"2024-09-22 10:00:00",57.8118938677,122.8568448348
"2024-09-22 10:15:00",57.744874944,122.7352941004
"2024-09-22 10:30:00",57.7747988691,122.7733873008
"2024-09-22 10:45:00",57.7875107809,122.7949342088
"2024-09-22 11:00:00",57.8342719671,122.9427100336
"2024-09-22 11:15:00",57.9393769011,123.1378890149
"2024-09-22 11:30:00",57.9612090974,123.1113134693
"2024-09-22 11:45:00",57.7957242742,122.8008466126
"2024-09-22 12:00:00",57.6781232798,122.6548492349
"2024-09-22 12:15:00",58.1603761616,123.5627193552
"2024-09-22 12:30:00",58.6102290049,124.3862355565
"2024-09-22 12:45:00",57.9962142566,123.1762873568
"2024-09-22 13:00:00",57.9632990084,123.1089729191
"2024-09-22 13:15:00",57.8246827753,122.8454126131
"2024-09-22 13:30:00",58.0165525845,123.2339659591
"2024-09-22 13:45:00",58.0467209124,123.0741997755
"2024-09-22 14:00:00",58.1265625855,121.3360337641
"2024-09-22 14:15:00",58.1878708523,120.6157529918
"2024-09-22 14:30:00",58.2274210211,121.6978377476
"2024-09-22 14:45:00",58.267477324,120.49873456
"2024-09-22 15:00:00",58.3425748179,120.3288663365
"2024-09-22 15:15:00",58.3528400384,121.0577922715
"2024-09-22 15:30:00",58.1104704041,119.0373120216
"2024-09-22 15:45:00",58.2276243249,116.210000193
"2024-09-22 16:00:00",58.0473174178,116.8323307061
"2024-09-22 16:15:00",57.9144290338,118.238765164
"2024-09-22 16:30:00",58.0210311925,119.8532971671
"2024-09-22 16:45:00",57.9031363825,120.3886424998
"2024-09-22 17:00:00",57.8219618693,119.4542557875
"2024-09-22 17:15:00",57.7994985494,121.0808089412
"2024-09-22 17:30:00",57.8174046163,122.0981445221
"2024-09-22 17:45:00",57.8435242898,122.7315003237
"2024-09-22 18:00:00",58.0272619287,123.2287124057
"2024-09-22 18:15:00",57.7464774543,122.6297174594
"2024-09-22 18:30:00",57.7103104595,122.5789239872
"2024-09-22 18:45:00",57.7324226826,122.6151897871
"2024-09-22 19:00:00",57.6425119301,122.4601104278
"2024-09-22 19:15:00",57.5829181276,122.3370411736
"2024-09-22 19:30:00",57.6929603213,122.5455702153
"2024-09-22 19:45:00",57.513025443,122.2005132157
"2024-09-22 20:00:00",57.352338291,121.9709504199
"2024-09-22 20:15:00",57.639682949,122.4829588808
"2024-09-22 20:30:00",57.8369087721,122.8528504997
"2024-09-22 20:45:00",57.5554213665,122.3267027595
"2024-09-22 21:00:00",57.8254977285,122.8659481949
"2024-09-22 21:15:00",57.9593834073,123.1650984638
"2024-09-22 21:30:00",58.0142946272,123.2113023612
"2024-09-22 21:45:00",58.2005315957,123.6239169062
"2024-09-22 22:00:00",58.4042018471,124.0143993009
"2024-09-22 22:15:00",58.276192295,123.729887188
"2024-09-22 22:30:00",58.3645058883,123.9070025987
"2024-09-22 22:45:00",58.6423800755,124.4573593127
"2024-09-22 23:00:00",58.4148609185,123.9911127246
"2024-09-22 23:15:00",58.3269133479,123.8804358907
"2024-09-22 23:30:00",58.5366323699,124.3464686915
"2024-09-22 23:45:00",58.5878314112,124.3733841567
"2024-09-23 00:00:00",58.5480501016,124.3014208312
"2024-09-23 00:15:00",58.6722550689,124.5383481806
"2024-09-23 00:30:00",58.7178602062,124.6471909822
"2024-09-23 00:45:00",58.7517518713,124.6810434068
"2024-09-23 01:00:00",58.8462694291,124.8834511435
"2024-09-23 01:15:00",58.9208455544,125.0170150246
"2024-09-23 01:30:00",58.8197536282,124.8041036245
"2024-09-23 01:45:00",58.747250722,124.6860560533
"2024-09-23 02:00:00",58.7803563757,124.7585808647
"2024-09-23 02:15:00",58.6050614317,124.4244764292
"2024-09-23 02:30:00",58.4543662803,124.1084786146
"2024-09-23 02:45:00",58.5653999046,124.3494867581
"2024-09-23 03:00:00",58.7305629233,124.6321298502
"2024-09-23 03:15:00",58.4898637727,124.1779310349
"2024-09-23 03:30:00",58.5995652263,124.463805458
"2024-09-23 03:45:00",58.729233394,124.667702942
"2024-09-23 04:00:00",58.8651202422,124.9594142785
"2024-09-23 04:15:00",58.9215602044,125.0561738975
"2024-09-23 04:30:00",58.8987258991,125.0026836641
"2024-09-23 04:45:00",59.0445509983,125.2839843234
"2024-09-23 05:00:00",59.1217877141,125.411752766
"2024-09-23 05:15:00",58.9396097066,125.0681380327
"2024-09-23 05:30:00",58.9678935009,125.1052389559
"2024-09-23 05:45:00",58.9053124355,125.0245770973
"2024-09-23 06:00:00",58.7921600051,124.7903469673
"2024-09-23 06:15:00",58.4200329252,124.0358959726
"2024-09-23 06:30:00",57.7992492472,122.8413731512
"2024-09-23 06:45:00",57.2691390985,121.7980802694
"2024-09-23 07:00:00",57.6192262327,122.4552797972
"2024-09-23 07:15:00",57.0563046878,121.3718904686
"2024-09-23 07:30:00",56.8441019318,120.9231423092
"2024-09-23 07:45:00",57.764504183,122.736459798
"2024-09-23 08:00:00",57.2882495146,121.7647189904
"2024-09-23 08:15:00",56.921847834,121.0027194216
"2024-09-23 08:30:00",56.8311237121,120.8653665896
"2024-09-23 08:45:00",56.7814244141,120.7666438337
"2024-09-23 09:00:00",56.8523396482,120.8812758112
"2024-09-23 09:15:00",56.930606904,121.0512486075
"2024-09-23 09:30:00",56.8830627844,120.9922716329
"2024-09-23 09:45:00",57.1535585955,121.4977519454
"2024-09-23 10:00:00",57.5505859308,122.2961829232
"2024-09-23 10:15:00",57.5927790049,122.3377172487
"2024-09-23 10:30:00",56.5809304762,121.3356407486
"2024-09-23 10:45:00",57.2641726416,121.7746324881
"2024-09-23 11:00:00",57.2669731293,121.7912993002
"2024-09-23 11:15:00",57.426617225,122.1057915444
"2024-09-23 11:30:00",57.1275552811,121.5024065578
"2024-09-23 11:45:00",57.1411243921,121.5219743706
"2024-09-23 12:00:00",57.4033251622,122.0450024039
"2024-09-23 12:15:00",57.4809465608,122.1684036798
"2024-09-23 12:30:00",57.4094373532,122.0008329385
"2024-09-23 12:45:00",57.3840294611,121.984832571
"2024-09-23 13:00:00",57.3986003109,121.9765529656
"2024-09-23 13:15:00",57.5750683363,122.3811852195
"2024-09-23 13:30:00",57.9082331228,123.0466616203
"2024-09-23 13:45:00",57.8982235621,122.9685600099
"2024-09-23 14:00:00",57.7400496714,122.6773614084
"2024-09-23 14:15:00",57.6593394976,122.5361948416
"2024-09-23 14:30:00",57.6781772509,122.5634574634
"2024-09-23 14:45:00",57.300882918,121.8457382582
"2024-09-23 15:00:00",57.7300972432,122.6807823628
"2024-09-23 15:15:00",57.4852115523,122.1960947279
"2024-09-23 15:30:00",57.4648561108,122.1500895391
"2024-09-23 15:45:00",57.4319165284,122.0665060366
"2024-09-23 16:00:00",57.4205122659,122.019814101
"2024-09-23 16:15:00",57.4527242615,122.1629040245
"2024-09-23 16:30:00",57.6348145617,122.4788113426
"2024-09-23 16:45:00",57.3634226018,121.8096566008
"2024-09-23 17:00:00",57.042146138,121.242729146
"2024-09-23 17:15:00",56.9154761638,121.0434989481
"2024-09-23 17:30:00",57.032458188,121.2960938834
"2024-09-23 17:45:00",56.9367174739,121.0628873434
"2024-09-23 18:00:00",57.074683092,121.3695714632
"2024-09-23 18:15:00",57.1475932139,121.4448127495
"2024-09-23 18:30:00",57.2281772266,121.6326577355
"2024-09-23 18:45:00",57.3118066765,120.4926450829
"2024-09-23 19:00:00",57.3841455894,113.8857523953
"2024-09-23 19:15:00",57.3824723349,107.5524045023
"2024-09-23 19:30:00",57.3683837498,102.9002629385
"2024-09-23 19:45:00",57.3649860663,98.3327888184
"2024-09-23 20:00:00",57.5701646096,97.3565702769
"2024-09-23 20:15:00",57.6286966144,98.8970112567
"2024-09-23 20:30:00",57.784979444,101.3213814322
"2024-09-23 20:45:00",58.2836522496,105.030632538
"2024-09-23 21:00:00",59.3204823009,107.1247306103
"2024-09-23 21:15:00",59.8424726897,108.1918441986
"2024-09-23 21:30:00",59.9281706845,110.7846813434
"2024-09-23 21:45:00",58.6025278217,113.2032368021
"2024-09-23 22:00:00",58.4828758332,114.6716494764
"2024-09-23 22:15:00",58.3055009374,115.6259043788
"2024-09-23 22:30:00",58.4516765116,116.3829656511
"2024-09-23 22:45:00",58.6046844981,114.6264621435
"2024-09-23 23:00:00",58.5773766968,112.124628076
"2024-09-23 23:15:00",58.3520257177,110.2031847989
"2024-09-23 23:30:00",58.5107910859,108.3409623085
"2024-09-23 23:45:00",58.2690622337,109.0627802822
"2024-09-24 00:00:00",58.107590696,111.7993907916
"2024-09-24 00:15:00",58.2115108847,112.6010959147
"2024-09-24 00:30:00",58.2443979054,110.7950307476
"2024-09-24 00:45:00",57.9220994684,107.6400561303
"2024-09-24 01:00:00",57.9546656848,106.2708324792
"2024-09-24 01:15:00",57.9221466943,107.9469845871
"2024-09-24 01:30:00",57.8411206406,113.2214618446
"2024-09-24 01:45:00",57.9506369653,118.6758471956
"2024-09-24 02:00:00",57.9950665094,120.5574391003
"2024-09-24 02:15:00",57.9126484991,121.1603221063
"2024-09-24 02:30:00",57.982680912,119.3950940921
"2024-09-24 02:45:00",58.1558423388,116.74315893
"2024-09-24 03:00:00",58.1136289553,115.9481178569
"2024-09-24 03:15:00",58.0739139308,116.890426531
"2024-09-24 03:30:00",58.1586475015,118.4685843374
"2024-09-24 03:45:00",58.3348387992,120.001753887
"2024-09-24 04:00:00",58.3151292009,119.1881303723
"2024-09-24 04:15:00",58.4017237106,116.2425523082
"2024-09-24 04:30:00",58.3886238132,113.0491052358
"2024-09-24 04:45:00",58.35292864,110.4216310019
"2024-09-24 05:00:00",58.5056199317,106.8037822901
"2024-09-24 05:15:00",58.2415145417,103.9647240798
"2024-09-24 05:30:00",58.3862157795,103.8005885038
"2024-09-24 05:45:00",58.4302557168,103.1806650923
"2024-09-24 06:00:00",58.353616938,101.447602828
"2024-09-24 06:15:00",58.1388452977,102.656122217
"2024-09-24 06:30:00",57.9153072852,102.6837328625
"2024-09-24 06:45:00",57.6038731884,104.2715670385
"2024-09-24 07:00:00",57.4931370783,104.7473742351
"2024-09-24 07:15:00",57.2756365048,102.126514159
"2024-09-24 07:30:00",57.3714236467,100.4842736572
"2024-09-24 07:45:00",56.9785401092,101.2378503827
"2024-09-24 08:00:00",56.8159246944,100.5971613478
"2024-09-24 08:15:00",56.7476326844,99.8789860664
"2024-09-24 08:30:00",56.7047995962,98.9994228588
"2024-09-24 08:45:00",56.7676956632,96.4453933452
"2024-09-24 09:00:00",57.5514361336,98.8063699817
"2024-09-24 09:15:00",57.7406838422,99.1950888307
"2024-09-24 09:30:00",58.1379588672,101.1575018645
"2024-09-24 09:45:00",58.2359089592,101.395105382
"2024-09-24 10:00:00",58.3423874558,98.0743628072
"2024-09-24 10:15:00",57.9158690517,88.1660812895
"2024-09-24 10:30:00",47.8274498834,84.7268584693
"2024-09-24 10:45:00",54.4173730314,84.320452056
"2024-09-24 11:00:00",29.5971978347,87.3193753487
"2024-09-24 11:15:00",58.3010562448,91.2574314989
"2024-09-24 11:30:00",57.8302795826,93.523026351
"2024-09-24 11:45:00",47.3442659949,82.5365852735
"2024-09-24 12:00:00",49.2973453309,82.9692511748
"2024-09-24 12:15:00",58.6010006164,86.5841654491
"2024-09-24 12:30:00",58.6224149314,93.98695274
"2024-09-24 12:45:00",59.4916965905,89.1725079163
"2024-09-24 13:00:00",56.5877286409,82.8531220336
"2024-09-24 13:15:00",37.5823687795,79.5423299042
"2024-09-24 13:30:00",56.3591054318,79.533181253
"2024-09-24 13:45:00",56.1294899338,74.7106516246
"2024-09-24 14:00:00",26.5539571402,73.1795105511
"2024-09-24 14:15:00",41.7915580928,75.656358037
"2024-09-24 14:30:00",56.3550188892,80.9908118273
"2024-09-24 14:45:00",35.0224052289,82.4012892054
"2024-09-24 15:00:00",48.5215196222,79.0871935978
"2024-09-24 15:15:00",58.2326815949,89.917034791
"2024-09-24 15:30:00",51.7082897056,80.6291487934
"2024-09-24 15:45:00",41.2104401079,75.3449018407
"2024-09-24 16:00:00",45.9427492183,73.3651272825
"2024-09-24 16:15:00",55.1883259804,69.5793137801
"2024-09-24 16:30:00",34.8193390608,84.643290554
"2024-09-24 16:45:00",57.2486121296,94.4060894909
"2024-09-24 17:00:00",57.6110080425,92.6715404618
"2024-09-24 17:15:00",57.357613495,78.6205783011
"2024-09-24 17:30:00",56.3958504002,77.6664838068
"2024-09-24 17:45:00",50.6578233702,79.2778092616
"2024-09-24 18:00:00",51.4647482802,78.6063845066
"2024-09-24 18:15:00",52.3942959338,78.9996766597
"2024-09-24 18:30:00",39.7345187625,79.5353144058
"2024-09-24 18:45:00",57.3872084688,84.4048196307
"2024-09-24 19:00:00",57.8333693718,84.7156022443
"2024-09-24 19:15:00",58.0268194446,88.4108656824
"2024-09-24 19:30:00",57.9547387573,91.9072295815
"2024-09-24 19:45:00",57.8369501612,91.7933748781
"2024-09-24 20:00:00",58.0365424646,91.5856350604
"2024-09-24 20:15:00",57.9666736185,93.2097019108
"2024-09-24 20:30:00",58.1453332573,94.882315421
"2024-09-24 20:45:00",58.3271348668,98.0087835686
"2024-09-24 21:00:00",58.4879448424,96.2165652232
"2024-09-24 21:15:00",58.1365331678,94.8039712862
"2024-09-24 21:30:00",58.1250370466,92.2661404208
"2024-09-24 21:45:00",58.4439151496,84.8347732211
"2024-09-24 22:00:00",58.6088688539,89.4886808435
"2024-09-24 22:15:00",58.865865622,89.3784511857
"2024-09-24 22:30:00",59.3064828837,91.5162541014
"2024-09-24 22:45:00",59.1869209245,93.4976727712
"2024-09-24 23:00:00",59.2276759532,99.122190035
"2024-09-24 23:15:00",58.5953205394,100.0124025407
"2024-09-24 23:30:00",58.5354943501,98.2431215405
"2024-09-24 23:45:00",58.4679354698,92.8087071673
"2024-09-25 00:00:00",58.842256402,84.9628190687
"2024-09-25 00:15:00",58.8318052986,82.1001669721
"2024-09-25 00:30:00",56.778053682,79.0363634889
"2024-09-25 00:45:00",58.0536432873,85.8011335039
"2024-09-25 01:00:00",58.0791572976,85.1920007095
"2024-09-25 01:15:00",58.3261832893,89.6216049866
"2024-09-25 01:30:00",58.5226858951,84.9852071631
"2024-09-25 01:45:00",58.4268232267,89.1395109171
"2024-09-25 02:00:00",58.4595451466,89.4558013389
"2024-09-25 02:15:00",58.0492329152,93.5625641598
"2024-09-25 02:30:00",57.9454144846,94.6672199137
"2024-09-25 02:45:00",57.8379662602,95.4561228975
"2024-09-25 03:00:00",57.7564599244,93.0020003499
"2024-09-25 03:15:00",57.6648709614,93.2816133622
"2024-09-25 03:30:00",57.9095811716,96.9122127408
"2024-09-25 03:45:00",57.8658978499,97.7104891666
"2024-09-25 04:00:00",57.9575863783,95.4159368209
"2024-09-25 04:15:00",57.8552064925,95.0485202048
"2024-09-25 04:30:00",57.8134781626,95.6562446074
"2024-09-25 04:45:00",57.9898643808,96.9296473667
"2024-09-25 05:00:00",57.9238475405,95.0348943589
"2024-09-25 05:15:00",57.9117292554,91.7282273955
"2024-09-25 05:30:00",57.8893075164,91.4343409845
"2024-09-25 05:45:00",57.9267152468,89.5393684358
"2024-09-25 06:00:00",57.943696983,88.3984734541
"2024-09-25 06:15:00",57.5192496645,90.6260579497
"2024-09-25 06:30:00",54.8325774266,91.010499361
"2024-09-25 06:45:00",56.285384949,90.2803556409
"2024-09-25 07:00:00",56.5614796089,96.3872200221
"2024-09-25 07:15:00",57.7565556347,103.1599275234
"2024-09-25 07:30:00",57.8397018133,104.2299697682
"2024-09-25 07:45:00",57.2681453138,103.2970467434
"2024-09-25 08:00:00",57.8255732508,103.8272204856
"2024-09-25 08:15:00",57.0017004007,105.7066738419
"2024-09-25 08:30:00",57.4933472838,110.2904436065
"2024-09-25 08:45:00",57.8271279516,115.2438664509
"2024-09-25 09:00:00",57.8785982667,117.3153976309
"2024-09-25 09:15:00",58.1072726194,117.7283297357
"2024-09-25 09:30:00",58.2424635495,115.9152831239
"2024-09-25 09:45:00",58.2236829249,121.2149271505
"2024-09-25 10:00:00",58.1205813902,122.8300967019
"2024-09-25 10:15:00",58.1417623892,123.3348173781
"2024-09-25 10:30:00",58.1919260392,123.4169383109
"2024-09-25 10:45:00",58.1181640338,123.2769211311
"2024-09-25 11:00:00",58.305117951,123.6013595227
"2024-09-25 11:15:00",58.6718882833,124.3232961023
"2024-09-25 11:30:00",58.5776114867,124.180221566
"2024-09-25 11:45:00",58.7823593181,124.475684801
"2024-09-25 12:00:00",58.7779263992,124.5930537218
"2024-09-25 12:15:00",58.696941061,124.3968588958
"2024-09-25 12:30:00",58.9531277514,124.9129580027
"2024-09-25 12:45:00",58.6248329307,124.2787397546
"2024-09-25 13:00:00",58.7190707266,124.4343087595
"2024-09-25 13:15:00",59.0710965966,125.1312793417
"2024-09-25 13:30:00",58.8628339413,124.7440394767
"2024-09-25 13:45:00",58.6372909324,124.2816997154
"2024-09-25 14:00:00",58.6328569734,124.2819571028
"2024-09-25 14:15:00",58.676199112,124.3892231847
"2024-09-25 14:30:00",58.7044052207,124.4329613494
"2024-09-25 14:45:00",58.1359578612,123.218402101
"2024-09-25 15:00:00",58.1191879507,123.1907561004
"2024-09-25 15:15:00",57.94247383,122.9140752489
"2024-09-25 15:30:00",57.6474827341,122.319337334
"2024-09-25 15:45:00",57.4209987555,121.8281153334
"2024-09-25 16:00:00",57.5624472882,122.1532126104
"2024-09-25 16:15:00",57.6250134532,122.1924532373
"2024-09-25 16:30:00",57.2108788358,121.4229023934
"2024-09-25 16:45:00",57.2803535522,121.5476860716
"2024-09-25 17:00:00",57.2522899456,121.5143821777
"2024-09-25 17:15:00",57.3765400259,121.7605496984
"2024-09-25 17:30:00",57.6425846096,122.292559839
"2024-09-25 17:45:00",57.4340107492,121.8786988547
"2024-09-25 18:00:00",57.642185602,122.3565548856
"2024-09-25 18:15:00",58.0028041256,122.9819300567
"2024-09-25 18:30:00",58.2293108193,123.451081455
"2024-09-25 18:45:00",58.1616109735,123.2542257556
"2024-09-25 19:00:00",58.2554812618,123.4451049086
"2024-09-25 19:15:00",58.7904434866,124.5560458692
"2024-09-25 19:30:00",58.6721965385,124.3191543661
"2024-09-25 19:45:00",58.5977425907,124.1664836322
"2024-09-25 20:00:00",58.6824276518,124.4068542403
"2024-09-25 20:15:00",58.6343354576,122.016540225
"2024-09-25 20:30:00",58.9783917157,112.253425558
"2024-09-25 20:45:00",59.1958929384,101.7871648022
"2024-09-25 21:00:00",58.5717091985,95.9018518073
"2024-09-25 21:15:00",58.3108257506,96.9768176111
"2024-09-25 21:30:00",58.6106500202,98.081927748
"2024-09-25 21:45:00",58.6986178518,95.6321750732
"2024-09-25 22:00:00",59.1962180361,91.9380824648
"2024-09-25 22:15:00",59.4801510271,92.4174561068
"2024-09-25 22:30:00",59.8729469106,94.6470890693
"2024-09-25 22:45:00",59.9694777851,96.6637254219
"2024-09-25 23:00:00",60.0331444496,95.9858899946
"2024-09-25 23:15:00",60.210283949,88.3237791168
"2024-09-25 23:30:00",58.5724224167,88.3369082483
"2024-09-25 23:45:00",58.6364673488,88.9058307672
"2024-09-26 00:00:00",58.8275620489,87.2791168323
"2024-09-26 00:15:00",58.4598219569,86.8637845034
"2024-09-26 00:30:00",57.5366084852,88.1452504886
"2024-09-26 00:45:00",56.6629240404,86.4129236755
"2024-09-26 01:00:00",58.5785882616,89.1798344869
"2024-09-26 01:15:00",58.1791501887,86.6216064394
"2024-09-26 01:30:00",58.373548466,88.6527262757
"2024-09-26 01:45:00",58.2688346416,91.6358939768
"2024-09-26 02:00:00",58.3225196451,91.0005612997
"2024-09-26 02:15:00",58.4562046297,92.0533442858
"2024-09-26 02:30:00",58.2711224062,93.8102628837
"2024-09-26 02:45:00",58.5277306606,92.3277619015
"2024-09-26 03:00:00",58.6597017901,91.8987423907
"2024-09-26 03:15:00",58.4023677474,88.8213844543
"2024-09-26 03:30:00",58.5666056592,84.4476620571
"2024-09-26 03:45:00",58.1883093972,85.7138251478
"2024-09-26 04:00:00",58.0592546885,88.2342688295
"2024-09-26 04:15:00",56.895228843,88.1758942777
"2024-09-26 04:30:00",58.5261605027,87.501027919
"2024-09-26 04:45:00",57.9635892931,87.7371076855
"2024-09-26 05:00:00",51.564917927,85.98647766
"2024-09-26 05:15:00",54.450672696,85.0929409502
"2024-09-26 05:30:00",58.42046938,82.8750691353
"2024-09-26 05:45:00",53.8558704442,84.522242204
"2024-09-26 06:00:00",46.0403582756,83.7069472505
"2024-09-26 06:15:00",56.9281864819,82.5612500537
"2024-09-26 06:30:00",55.5803135595,80.4758737072
"2024-09-26 06:45:00",48.17065806,79.3727010159
"2024-09-26 07:00:00",42.5524975205,80.2078518083
"2024-09-26 07:15:00",56.6255732864,82.266633076
"2024-09-26 07:30:00",56.3168254461,86.6175437749
"2024-09-26 07:45:00",43.1476799915,84.7727788615
"2024-09-26 08:00:00",51.728167326,83.9647976031
"2024-09-26 08:15:00",56.995438919,84.6314527535
"2024-09-26 08:30:00",23.5362937607,83.2556655774
"2024-09-26 08:45:00",55.6260691449,85.1039955528
"2024-09-26 09:00:00",55.9058572566,85.5162519344
"2024-09-26 09:15:00",40.8017227104,85.1379189502
"2024-09-26 09:30:00",56.0166219493,87.5020566873
"2024-09-26 09:45:00",58.5123975739,84.4494828301
"2024-09-26 10:00:00",55.484223732,88.057474413
"2024-09-26 10:15:00",56.8442674709,89.1957969888
"2024-09-26 10:30:00",58.1328352191,88.8766837219
"2024-09-26 10:45:00",51.5050448945,89.1528988112
"2024-09-26 11:00:00",56.8155532488,89.2450496687
"2024-09-26 11:15:00",49.7279276575,74.179772211
"2024-09-26 11:30:00",57.0084920472,91.3244504537
"2024-09-26 11:45:00",58.5771366839,91.6364174579
"2024-09-26 12:00:00",24.9638256628,93.3677181419
"2024-09-26 12:15:00",55.2009770336,96.2928093278
"2024-09-26 12:30:00",59.0927697967,93.3140806904
"2024-09-26 12:45:00",57.905585252,91.3947516642
"2024-09-26 13:00:00",54.3831034992,92.3771560631
"2024-09-26 13:15:00",58.7516862364,91.527733615
"2024-09-26 13:30:00",59.1542929889,86.7836877635
"2024-09-26 13:45:00",58.4760476275,91.3557811215
"2024-09-26 14:00:00",55.71042153,87.4951982813
"2024-09-26 14:15:00",47.1098483989,85.8390982141
"2024-09-26 14:30:00",41.2044406717,87.7983117034
"2024-09-26 14:45:00",57.7262100565,89.2248398097
